dteday,hr,cnt,temp,weathersit
2011-12-31,15,253,0.46,1
2011-12-31,16,195,0.44,1
2011-12-31,17,129,0.42,1
2011-12-31,18,93,0.42,1
2011-12-31,19,92,0.42,1
2011-12-31,20,71,0.42,1
2011-12-31,21,52,0.4,1
2011-12-31,22,38,0.38,1
2011-12-31,23,31,0.36,1
2012-01-01,0,48,0.36,1
2012-01-01,1,93,0.36,1
2012-01-01,2,75,0.32,1
2012-01-01,3,52,0.3,1
2012-01-01,4,8,0.28,1
2012-01-01,5,5,0.28,1
2012-01-01,6,2,0.26,1
2012-01-01,7,7,0.26,1
2012-01-01,8,14,0.26,1
2012-01-01,9,40,0.26,1
2012-01-01,10,70,0.3,1
2012-01-01,11,138,0.34,1
2012-01-01,12,201,0.4,1
2012-01-01,13,223,0.42,1
2012-01-01,14,267,0.44,1
2012-01-01,15,265,0.46,1
2012-01-01,16,215,0.44,2
2012-01-01,17,111,0.48,2
2012-01-01,18,106,0.46,3
2012-01-01,19,105,0.42,3
2012-01-01,20,83,0.44,2
2012-01-01,21,71,0.44,2
2012-01-01,22,66,0.46,1
2012-01-01,23,29,0.44,1
2012-01-02,0,39,0.4,1
2012-01-02,1,12,0.36,1
2012-01-02,2,7,0.36,1
2012-01-02,4,4,0.28,1
2012-01-02,5,4,0.28,1
2012-01-02,6,14,0.26,1
2012-01-02,7,16,0.24,1
2012-01-02,8,53,0.24,1
2012-01-02,9,68,0.24,1
2012-01-02,10,109,0.26,1
2012-01-02,11,175,0.26,1
2012-01-02,12,202,0.28,1
2012-01-02,13,176,0.3,1
2012-01-02,14,151,0.3,1
2012-01-02,15,168,0.28,1
2012-01-02,16,154,0.26,1
2012-01-02,17,153,0.26,1
2012-01-02,18,126,0.26,1
2012-01-02,19,93,0.24,1
2012-01-02,20,88,0.24,1
2012-01-02,21,66,0.24,2
2012-01-02,22,39,0.22,2
2012-01-02,23,34,0.22,1
2012-01-03,0,13,0.2,1
2012-01-03,1,6,0.18,1
2012-01-03,2,3,0.18,1
2012-01-03,3,2,0.16,1
2012-01-03,4,5,0.16,1
2012-01-03,5,12,0.14,1
2012-01-03,6,85,0.14,1
2012-01-03,7,170,0.14,1
2012-01-03,8,354,0.16,1
2012-01-03,9,153,0.16,1
2012-01-03,10,60,0.16,1
2012-01-03,11,75,0.18,1
2012-01-03,12,74,0.18,1
2012-01-03,13,73,0.18,1
2012-01-03,14,79,0.16,1
2012-01-03,15,77,0.16,1
2012-01-03,16,136,0.14,1
2012-01-03,17,245,0.14,1
2012-01-03,18,224,0.14,1
2012-01-03,19,156,0.12,1
2012-01-03,20,115,0.12,1
2012-01-03,21,68,0.1,1
2012-01-03,22,33,0.1,1
2012-01-03,23,18,0.1,1
2012-01-04,0,9,0.08,1
2012-01-04,1,3,0.04,1
2012-01-04,2,1,0.02,1
2012-01-04,3,1,0.02,1
2012-01-04,4,2,0.02,1
2012-01-04,5,14,0.02,1
2012-01-04,6,59,0.02,1
2012-01-04,7,152,0.02,1
2012-01-04,8,315,0.02,1
2012-01-04,9,180,0.04,1
2012-01-04,10,64,0.06,1
2012-01-04,11,46,0.08,2
2012-01-04,12,84,0.1,2
2012-01-04,13,91,0.14,2
2012-01-04,14,75,0.14,2
2012-01-04,15,90,0.18,2
2012-01-04,16,131,0.18,2
2012-01-04,17,281,0.2,2
2012-01-04,18,289,0.2,2
2012-01-04,19,184,0.2,2
2012-01-04,20,123,0.2,2
2012-01-04,21,90,0.2,2
2012-01-04,22,52,0.2,2
2012-01-04,23,32,0.2,2
2012-01-05,0,14,0.22,2
2012-01-05,1,5,0.2,1
2012-01-05,2,4,0.2,1
2012-01-05,3,4,0.2,1
2012-01-05,4,5,0.2,2
2012-01-05,5,26,0.2,2
2012-01-05,6,78,0.2,2
2012-01-05,7,215,0.2,2
2012-01-05,8,388,0.2,2
2012-01-05,9,227,0.22,2
2012-01-05,10,86,0.24,2
2012-01-05,11,84,0.3,1
2012-01-05,12,120,0.3,1
2012-01-05,13,118,0.34,1
2012-01-05,14,117,0.34,1
2012-01-05,15,119,0.36,1
2012-01-05,16,197,0.36,1
2012-01-05,17,412,0.36,2
2012-01-05,18,383,0.34,1
2012-01-05,19,265,0.34,1
2012-01-05,20,177,0.3,1
2012-01-05,21,97,0.26,1
2012-01-05,22,71,0.26,1
2012-01-05,23,60,0.24,1
2012-01-06,0,25,0.22,1
2012-01-06,1,8,0.22,1
2012-01-06,2,5,0.22,1
2012-01-06,3,4,0.22,1
2012-01-06,4,3,0.22,1
2012-01-06,5,13,0.2,2
2012-01-06,6,70,0.22,2
2012-01-06,7,205,0.24,2
2012-01-06,8,447,0.24,1
2012-01-06,9,241,0.24,1
2012-01-06,10,116,0.26,1
2012-01-06,11,138,0.3,1
2012-01-06,12,191,0.36,1
2012-01-06,13,204,0.4,1
2012-01-06,14,178,0.46,1
2012-01-06,15,222,0.52,1
2012-01-06,16,294,0.52,1
2012-01-06,17,476,0.46,1
2012-01-06,18,419,0.5,1
2012-01-06,19,272,0.46,1
2012-01-06,20,177,0.42,1
2012-01-06,21,154,0.4,1
2012-01-06,22,135,0.36,1
2012-01-06,23,101,0.36,1
2012-01-07,0,79,0.36,1
2012-01-07,1,62,0.38,1
2012-01-07,2,38,0.36,1
2012-01-07,3,20,0.32,1
2012-01-07,4,10,0.32,1
2012-01-07,5,9,0.26,1
2012-01-07,6,7,0.26,1
2012-01-07,7,20,0.22,1
2012-01-07,8,64,0.24,1
2012-01-07,9,130,0.22,1
2012-01-07,10,203,0.28,1
2012-01-07,11,324,0.34,1
2012-01-07,12,376,0.4,1
2012-01-07,13,445,0.44,1
2012-01-07,14,512,0.5,1
2012-01-07,15,449,0.58,1
2012-01-07,16,401,0.56,2
2012-01-07,17,322,0.54,2
2012-01-07,18,297,0.54,1
2012-01-07,19,215,0.52,1
2012-01-07,20,170,0.5,1
2012-01-07,21,140,0.44,1
2012-01-07,22,109,0.44,1
2012-01-07,23,119,0.42,1
2012-01-08,0,91,0.38,1
2012-01-08,1,72,0.34,1
2012-01-08,2,67,0.36,1
2012-01-08,3,32,0.34,1
2012-01-08,4,6,0.32,1
2012-01-08,5,2,0.32,2
2012-01-08,6,2,0.3,2
2012-01-08,7,24,0.3,2
2012-01-08,8,57,0.3,1
2012-01-08,9,125,0.32,1
2012-01-08,10,208,0.34,1
2012-01-08,11,256,0.36,1
2012-01-08,12,351,0.38,1
2012-01-08,13,343,0.4,1
2012-01-08,14,328,0.4,1
2012-01-08,15,330,0.4,1
2012-01-08,16,314,0.4,1
2012-01-08,17,219,0.38,1
2012-01-08,18,181,0.34,1
2012-01-08,19,112,0.32,1
2012-01-08,20,126,0.3,1
2012-01-08,21,91,0.28,1
2012-01-08,22,58,0.26,1
2012-01-08,23,30,0.26,1
2012-01-09,0,15,0.24,1
2012-01-09,1,5,0.24,1
2012-01-09,2,5,0.24,1
2012-01-09,3,3,0.24,1
2012-01-09,4,4,0.22,1
2012-01-09,5,21,0.2,2
2012-01-09,6,88,0.22,2
2012-01-09,7,240,0.22,2
2012-01-09,8,420,0.22,2
2012-01-09,9,197,0.22,2
2012-01-09,10,108,0.24,1
2012-01-09,11,88,0.26,2
2012-01-09,12,103,0.26,2
2012-01-09,13,80,0.26,2
2012-01-09,14,50,0.22,3
2012-01-09,15,69,0.22,3
2012-01-09,16,49,0.22,3
2012-01-09,17,152,0.22,3
2012-01-09,18,164,0.2,4
2012-01-09,19,190,0.2,3
2012-01-09,20,132,0.2,2
2012-01-09,21,79,0.2,2
2012-01-09,22,62,0.2,2
2012-01-09,23,52,0.22,2
2012-01-10,0,14,0.22,2
2012-01-10,1,5,0.22,2
2012-01-10,2,4,0.22,2
2012-01-10,4,4,0.2,2
2012-01-10,5,23,0.4,1
2012-01-10,6,79,0.18,2
2012-01-10,7,222,0.18,2
2012-01-10,8,471,0.18,2
2012-01-10,9,195,0.18,2
2012-01-10,10,83,0.18,2
2012-01-10,11,101,0.42,1
2012-01-10,12,140,0.42,1
2012-01-10,13,178,0.42,1
2012-01-10,14,106,0.42,1
2012-01-10,15,136,0.42,1
2012-01-10,16,240,0.42,1
2012-01-10,17,460,0.42,1
2012-01-10,18,385,0.4,1
2012-01-10,19,281,0.38,1
2012-01-10,20,200,0.34,1
2012-01-10,21,116,0.32,1
2012-01-10,22,114,0.3,1
2012-01-10,23,41,0.26,1
2012-01-11,0,28,0.26,1
2012-01-11,1,7,0.24,1
2012-01-11,2,5,0.2,1
2012-01-11,3,4,0.22,1
2012-01-11,4,2,0.2,1
2012-01-11,5,22,0.2,1
2012-01-11,6,74,0.2,1
2012-01-11,7,256,0.2,1
2012-01-11,8,499,0.2,1
2012-01-11,9,225,0.2,2
2012-01-11,10,97,0.24,2
2012-01-11,11,99,0.26,2
2012-01-11,12,55,0.3,3
2012-01-11,13,65,0.32,3
2012-01-11,14,73,0.32,3
2012-01-11,15,79,0.34,2
2012-01-11,16,118,0.34,2
2012-01-11,17,134,0.34,3
2012-01-11,18,98,0.34,3
2012-01-11,19,93,0.32,3
2012-01-11,20,57,0.32,3
2012-01-11,21,29,0.34,3
2012-01-11,22,49,0.34,3
2012-01-11,23,9,0.34,3
2012-01-12,0,3,0.34,3
2012-01-12,1,3,0.36,3
2012-01-12,2,2,0.36,3
2012-01-12,3,3,0.36,3
2012-01-12,4,2,0.36,3
2012-01-12,5,16,0.34,3
2012-01-12,6,89,0.36,3
2012-01-12,7,220,0.34,2
2012-01-12,8,508,0.32,1
2012-01-12,9,230,0.32,1
2012-01-12,10,90,0.34,1
2012-01-12,11,119,0.34,2
2012-01-12,12,144,0.34,2
2012-01-12,13,183,0.42,1
2012-01-12,14,156,0.42,1
2012-01-12,15,188,0.44,1
2012-01-12,16,281,0.46,1
2012-01-12,17,495,0.46,1
2012-01-12,18,421,0.44,1
2012-01-12,19,330,0.42,2
2012-01-12,20,240,0.42,2
2012-01-12,21,174,0.44,1
2012-01-12,22,133,0.38,1
2012-01-12,23,67,0.4,1
2012-01-13,0,42,0.4,2
2012-01-13,1,12,0.38,2
2012-01-13,2,14,0.4,1
2012-01-13,3,7,0.36,1
2012-01-13,4,3,0.32,3
2012-01-13,5,21,0.3,2
2012-01-13,6,73,0.26,2
2012-01-13,7,177,0.26,1
2012-01-13,8,419,0.24,1
2012-01-13,9,214,0.22,1
2012-01-13,10,103,0.24,1
2012-01-13,11,114,0.24,1
2012-01-13,12,154,0.24,1
2012-01-13,13,154,0.26,1
2012-01-13,14,129,0.26,1
2012-01-13,15,138,0.26,1
2012-01-13,16,233,0.28,1
2012-01-13,17,332,0.28,1
2012-01-13,18,301,0.26,1
2012-01-13,19,206,0.26,1
2012-01-13,20,136,0.24,1
2012-01-13,21,102,0.24,1
2012-01-13,22,65,0.2,1
2012-01-13,23,65,0.18,1
2012-01-14,0,44,0.16,1
2012-01-14,1,50,0.16,1
2012-01-14,2,38,0.16,1
2012-01-14,3,20,0.14,1
2012-01-14,4,3,0.14,1
2012-01-14,5,4,0.14,1
2012-01-14,6,5,0.14,1
2012-01-14,7,24,0.14,1
2012-01-14,8,92,0.12,1
2012-01-14,9,81,0.14,1
2012-01-14,10,149,0.16,1
2012-01-14,11,178,0.2,1
2012-01-14,12,219,0.22,1
2012-01-14,13,220,0.22,1
2012-01-14,14,231,0.24,1
2012-01-14,15,226,0.24,1
2012-01-14,16,206,0.24,1
2012-01-14,17,144,0.24,1
2012-01-14,18,143,0.22,1
2012-01-14,19,102,0.2,1
2012-01-14,20,103,0.2,1
2012-01-14,21,69,0.18,1
2012-01-14,22,66,0.16,1
2012-01-14,23,76,0.16,1
2012-01-15,0,59,0.16,1
2012-01-15,1,42,0.16,2
2012-01-15,2,43,0.16,2
2012-01-15,3,25,0.16,2
2012-01-15,4,6,0.16,2
2012-01-15,5,5,0.16,2
2012-01-15,6,8,0.14,2
2012-01-15,7,17,0.12,1
2012-01-15,8,36,0.12,1
2012-01-15,9,90,0.12,1
2012-01-15,10,126,0.14,1
2012-01-15,11,165,0.16,1
2012-01-15,12,234,0.18,1
2012-01-15,13,224,0.2,1
2012-01-15,14,188,0.2,1
2012-01-15,15,206,0.22,1
2012-01-15,16,205,0.22,1
2012-01-15,17,146,0.22,1
2012-01-15,18,120,0.18,1
2012-01-15,19,110,0.16,1
2012-01-15,20,95,0.16,1
2012-01-15,21,72,0.16,1
2012-01-15,22,60,0.18,1
2012-01-15,23,29,0.16,1
2012-01-16,0,25,0.14,1
2012-01-16,1,20,0.14,1
2012-01-16,2,17,0.14,1
2012-01-16,3,3,0.12,1
2012-01-16,4,8,0.12,1
2012-01-16,5,6,0.12,1
2012-01-16,6,13,0.1,1
2012-01-16,7,33,0.1,1
2012-01-16,8,78,0.1,1
2012-01-16,9,96,0.1,1
2012-01-16,10,126,0.14,2
2012-01-16,11,179,0.16,1
2012-01-16,12,185,0.2,1
2012-01-16,13,228,0.24,2
2012-01-16,14,181,0.24,1
2012-01-16,15,192,0.26,1
2012-01-16,16,180,0.26,1
2012-01-16,17,193,0.26,1
2012-01-16,18,181,0.26,1
2012-01-16,19,144,0.26,1
2012-01-16,20,90,0.26,1
2012-01-16,21,49,0.28,1
2012-01-16,22,43,0.3,2
2012-01-16,23,28,0.26,3
2012-01-17,0,12,0.26,2
2012-01-17,1,2,0.28,2
2012-01-17,2,12,0.28,3
2012-01-17,4,2,0.32,3
2012-01-17,5,13,0.32,3
2012-01-17,6,57,0.3,3
2012-01-17,7,126,0.3,3
2012-01-17,8,93,0.3,3
2012-01-17,9,68,0.32,3
2012-01-17,10,62,0.3,3
2012-01-17,11,75,0.34,2
2012-01-17,12,86,0.32,2
2012-01-17,13,103,0.38,2
2012-01-17,14,132,0.44,1
2012-01-17,15,129,0.44,1
2012-01-17,16,219,0.46,1
2012-01-17,17,462,0.46,1
2012-01-17,18,463,0.46,1
2012-01-17,19,308,0.46,1
2012-01-17,20,180,0.46,1
2012-01-17,21,180,0.46,1
2012-01-17,22,90,0.46,1
2012-01-17,23,61,0.46,1
2012-01-18,0,17,0.46,2
2012-01-18,1,10,0.46,2
2012-01-18,2,2,0.44,2
2012-01-18,3,4,0.44,2
2012-01-18,4,1,0.34,1
2012-01-18,5,29,0.34,1
2012-01-18,6,88,0.34,1
2012-01-18,7,263,0.32,1
2012-01-18,8,489,0.3,1
2012-01-18,9,202,0.28,1
2012-01-18,10,93,0.3,1
2012-01-18,11,114,0.3,1
2012-01-18,12,161,0.3,1
2012-01-18,13,130,0.3,1
2012-01-18,14,105,0.3,1
2012-01-18,15,130,0.3,1
2012-01-18,16,176,0.28,1
2012-01-18,17,346,0.26,1
2012-01-18,18,355,0.24,1
2012-01-18,19,256,0.22,1
2012-01-18,20,165,0.22,1
2012-01-18,21,124,0.2,1
2012-01-18,22,78,0.18,1
2012-01-18,23,38,0.16,1
2012-01-19,0,16,0.14,1
2012-01-19,1,5,0.14,1
2012-01-19,2,3,0.14,1
2012-01-19,3,4,0.12,1
2012-01-19,4,1,0.12,1
2012-01-19,5,19,0.12,1
2012-01-19,6,86,0.12,1
2012-01-19,7,206,0.12,1
2012-01-19,8,423,0.12,1
2012-01-19,9,210,0.12,1
2012-01-19,10,108,0.14,1
2012-01-19,11,99,0.16,1
2012-01-19,12,111,0.2,1
2012-01-19,13,124,0.22,1
2012-01-19,14,119,0.24,1
2012-01-19,15,127,0.26,1
2012-01-19,16,193,0.26,1
2012-01-19,17,385,0.26,2
2012-01-19,18,361,0.26,2
2012-01-19,19,234,0.26,2
2012-01-19,20,191,0.26,1
2012-01-19,21,121,0.26,1
2012-01-19,22,90,0.26,2
2012-01-19,23,56,0.26,1
2012-01-20,0,27,0.26,2
2012-01-20,1,15,0.26,1
2012-01-20,2,11,0.26,1
2012-01-20,3,4,0.24,1
2012-01-20,4,3,0.22,1
2012-01-20,5,19,0.22,1
2012-01-20,6,68,0.24,1
2012-01-20,7,185,0.22,1
2012-01-20,8,425,0.22,1
2012-01-20,9,263,0.22,1
2012-01-20,10,97,0.22,2
2012-01-20,11,123,0.2,2
2012-01-20,12,124,0.2,2
2012-01-20,13,156,0.22,1
2012-01-20,14,115,0.22,2
2012-01-20,15,156,0.22,2
2012-01-20,16,174,0.2,2
2012-01-20,17,349,0.22,2
2012-01-20,18,301,0.2,2
2012-01-20,19,192,0.2,2
2012-01-20,20,142,0.2,2
2012-01-20,21,104,0.2,2
2012-01-20,22,72,0.2,2
2012-01-20,23,38,0.16,3
2012-01-21,0,24,0.16,3
2012-01-21,1,23,0.14,4
2012-01-21,2,26,0.14,3
2012-01-21,3,13,0.14,3
2012-01-21,4,1,0.16,3
2012-01-21,5,2,0.16,3
2012-01-21,6,1,0.16,3
2012-01-21,7,13,0.16,3
2012-01-21,8,25,0.16,2
2012-01-21,9,42,0.16,2
2012-01-21,10,45,0.16,3
2012-01-21,11,63,0.18,2
2012-01-21,12,67,0.2,2
2012-01-21,13,76,0.2,2
2012-01-21,14,95,0.2,3
2012-01-21,15,119,0.2,3
2012-01-21,16,118,0.2,2
2012-01-21,17,106,0.2,2
2012-01-21,18,110,0.2,2
2012-01-21,19,85,0.18,2
2012-01-21,20,67,0.18,2
2012-01-21,21,69,0.18,1
2012-01-21,22,59,0.18,2
2012-01-21,23,52,0.16,2
2012-01-22,0,52,0.16,1
2012-01-22,1,50,0.18,2
2012-01-22,2,47,0.18,2
2012-01-22,3,21,0.18,2
2012-01-22,4,2,0.16,3
2012-01-22,5,3,0.16,3
2012-01-22,6,4,0.16,2
2012-01-22,7,13,0.16,2
2012-01-22,8,32,0.16,2
2012-01-22,9,63,0.16,2
2012-01-22,10,129,0.16,2
2012-01-22,11,133,0.16,3
2012-01-22,12,185,0.16,2
2012-01-22,13,199,0.16,2
2012-01-22,14,182,0.16,2
2012-01-22,15,176,0.16,2
2012-01-22,16,155,0.16,2
2012-01-22,17,108,0.16,2
2012-01-22,18,121,0.16,3
2012-01-22,19,89,0.16,3
2012-01-22,20,74,0.16,3
2012-01-22,21,44,0.16,3
2012-01-22,22,58,0.16,2
2012-01-22,23,37,0.16,2
2012-01-23,0,19,0.18,2
2012-01-23,1,4,0.18,2
2012-01-23,2,2,0.18,2
2012-01-23,3,1,0.18,2
2012-01-23,4,1,0.2,2
2012-01-23,5,19,0.2,2
2012-01-23,6,42,0.2,2
2012-01-23,7,122,0.2,3
2012-01-23,8,272,0.2,3
2012-01-23,9,211,0.2,2
2012-01-23,10,149,0.2,2
2012-01-23,11,62,0.2,2
2012-01-23,12,62,0.22,2
2012-01-23,13,37,0.22,3
2012-01-23,14,61,0.22,3
2012-01-23,15,74,0.22,2
2012-01-23,16,122,0.24,2
2012-01-23,17,276,0.24,2
2012-01-23,18,282,0.24,2
2012-01-23,19,220,0.26,2
2012-01-23,20,169,0.26,2
2012-01-23,21,120,0.26,2
2012-01-23,22,68,0.26,2
2012-01-23,23,37,0.28,2
2012-01-24,0,25,0.3,2
2012-01-24,1,9,0.32,2
2012-01-24,2,8,0.32,2
2012-01-24,3,3,0.32,2
2012-01-24,4,2,0.3,2
2012-01-24,5,26,0.3,2
2012-01-24,6,89,0.32,2
2012-01-24,7,232,0.32,2
2012-01-24,8,490,0.32,2
2012-01-24,9,255,0.32,2
2012-01-24,10,116,0.32,1
2012-01-24,11,153,0.34,1
2012-01-24,12,175,0.34,1
2012-01-24,13,203,0.34,1
2012-01-24,14,173,0.36,1
2012-01-24,15,208,0.4,2
2012-01-24,16,278,0.4,1
2012-01-24,17,515,0.42,1
2012-01-24,18,423,0.4,1
2012-01-24,19,331,0.44,1
2012-01-24,20,229,0.32,1
2012-01-24,21,172,0.36,1
2012-01-24,22,125,0.32,1
2012-01-24,23,99,0.32,1
2012-01-25,0,31,0.26,1
2012-01-25,1,13,0.3,1
2012-01-25,2,6,0.28,1
2012-01-25,3,1,0.26,1
2012-01-25,4,4,0.26,1
2012-01-25,5,33,0.26,1
2012-01-25,6,88,0.24,1
2012-01-25,7,257,0.24,1
2012-01-25,8,513,0.24,1
2012-01-25,9,236,0.24,1
2012-01-25,10,141,0.26,2
2012-01-25,11,157,0.3,2
2012-01-25,12,193,0.32,1
2012-01-25,13,212,0.34,1
2012-01-25,14,160,0.34,1
2012-01-25,15,155,0.36,1
2012-01-25,16,246,0.34,1
2012-01-25,17,470,0.36,1
2012-01-25,18,439,0.32,1
2012-01-25,19,316,0.34,2
2012-01-25,20,235,0.32,1
2012-01-25,21,185,0.3,1
2012-01-25,22,113,0.3,1
2012-01-25,23,66,0.28,2
2012-01-26,0,25,0.28,2
2012-01-26,1,21,0.28,2
2012-01-26,2,7,0.28,2
2012-01-26,3,6,0.28,2
2012-01-26,4,3,0.28,1
2012-01-26,5,28,0.3,2
2012-01-26,6,88,0.28,2
2012-01-26,7,239,0.28,2
2012-01-26,8,530,0.28,2
2012-01-26,9,274,0.3,2
2012-01-26,10,108,0.3,2
2012-01-26,11,111,0.3,2
2012-01-26,12,165,0.34,2
2012-01-26,13,173,0.38,2
2012-01-26,14,128,0.4,2
2012-01-26,15,164,0.42,2
2012-01-26,16,224,0.4,2
2012-01-26,17,413,0.42,2
2012-01-26,18,406,0.42,2
2012-01-26,19,313,0.4,2
2012-01-26,20,224,0.4,2
2012-01-26,21,192,0.4,2
2012-01-26,22,142,0.38,1
2012-01-26,23,91,0.4,2
2012-01-27,0,38,0.4,2
2012-01-27,1,29,0.4,2
2012-01-27,2,13,0.42,1
2012-01-27,3,8,0.42,2
2012-01-27,4,4,0.4,2
2012-01-27,5,24,0.42,2
2012-01-27,6,72,0.42,2
2012-01-27,7,134,0.42,2
2012-01-27,8,220,0.5,3
2012-01-27,9,107,0.5,3
2012-01-27,10,126,0.48,3
2012-01-27,11,105,0.48,2
2012-01-27,12,180,0.5,2
2012-01-27,13,201,0.5,1
2012-01-27,14,176,0.5,1
2012-01-27,15,197,0.48,1
2012-01-27,16,267,0.44,1
2012-01-27,17,422,0.42,1
2012-01-27,18,383,0.4,1
2012-01-27,19,251,0.36,1
2012-01-27,20,159,0.34,1
2012-01-27,21,135,0.34,1
2012-01-27,22,119,0.34,1
2012-01-27,23,86,0.32,1
2012-01-28,0,69,0.3,1
2012-01-28,1,58,0.3,1
2012-01-28,2,41,0.26,1
2012-01-28,3,17,0.26,1
2012-01-28,4,8,0.26,1
2012-01-28,5,10,0.24,1
2012-01-28,6,15,0.24,1
2012-01-28,7,31,0.22,1
2012-01-28,8,91,0.2,1
2012-01-28,9,158,0.22,1
2012-01-28,10,191,0.26,1
2012-01-28,11,296,0.3,1
2012-01-28,12,314,0.3,1
2012-01-28,13,373,0.34,1
2012-01-28,14,362,0.38,1
2012-01-28,15,410,0.4,1
2012-01-28,16,407,0.42,1
2012-01-28,17,290,0.42,1
2012-01-28,18,241,0.42,1
2012-01-28,19,206,0.42,2
2012-01-28,20,120,0.4,1
2012-01-28,21,127,0.36,1
2012-01-28,22,103,0.34,1
2012-01-28,23,85,0.32,1
2012-01-29,0,96,0.3,1
2012-01-29,1,73,0.3,1
2012-01-29,2,51,0.28,1
2012-01-29,3,21,0.26,1
2012-01-29,4,5,0.24,1
2012-01-29,5,7,0.2,1
2012-01-29,6,5,0.2,1
2012-01-29,7,12,0.2,1
2012-01-29,8,70,0.18,1
2012-01-29,9,111,0.18,1
2012-01-29,10,191,0.24,1
2012-01-29,11,255,0.28,1
2012-01-29,12,288,0.32,1
2012-01-29,13,316,0.32,1
2012-01-29,14,280,0.32,1
2012-01-29,15,310,0.36,1
2012-01-29,16,322,0.36,1
2012-01-29,17,234,0.36,1
2012-01-29,18,168,0.34,1
2012-01-29,19,159,0.32,1
2012-01-29,20,111,0.3,1
2012-01-29,21,69,0.3,1
2012-01-29,22,64,0.32,1
2012-01-29,23,25,0.3,1
2012-01-30,0,10,0.32,2
2012-01-30,1,9,0.26,1
2012-01-30,2,7,0.24,1
2012-01-30,3,4,0.24,1
2012-01-30,4,5,0.2,1
2012-01-30,5,26,0.2,1
2012-01-30,6,80,0.22,1
2012-01-30,7,225,0.22,1
2012-01-30,8,493,0.2,1
2012-01-30,9,198,0.2,1
2012-01-30,10,85,0.22,1
2012-01-30,11,99,0.26,1
2012-01-30,12,134,0.26,1
2012-01-30,13,132,0.3,1
2012-01-30,14,115,0.32,1
2012-01-30,15,138,0.32,1
2012-01-30,16,221,0.34,1
2012-01-30,17,438,0.36,1
2012-01-30,18,410,0.34,1
2012-01-30,19,306,0.3,1
2012-01-30,20,181,0.3,1
2012-01-30,21,162,0.3,1
2012-01-30,22,94,0.28,1
2012-01-30,23,52,0.26,1
2012-01-31,0,15,0.28,1
2012-01-31,1,8,0.3,1
2012-01-31,2,2,0.3,1
2012-01-31,3,2,0.3,1
2012-01-31,4,1,0.3,1
2012-01-31,5,22,0.3,1
2012-01-31,6,104,0.28,1
2012-01-31,7,279,0.26,1
2012-01-31,8,512,0.26,1
2012-01-31,9,261,0.3,1
2012-01-31,10,144,0.32,2
2012-01-31,11,139,0.4,1
2012-01-31,12,194,0.4,1
2012-01-31,13,198,0.46,1
2012-01-31,14,160,0.5,1
2012-01-31,15,177,0.54,1
2012-01-31,16,307,0.54,1
2012-01-31,17,559,0.54,1
2012-01-31,18,502,0.54,1
2012-01-31,19,328,0.5,1
2012-01-31,20,238,0.4,1
2012-01-31,21,165,0.46,1
2012-01-31,22,129,0.44,1
2012-01-31,23,63,0.44,1
2012-02-01,0,31,0.44,1
2012-02-01,1,4,0.44,1
2012-02-01,2,7,0.44,1
2012-02-01,3,3,0.44,1
2012-02-01,4,1,0.4,1
2012-02-01,5,18,0.4,1
2012-02-01,6,67,0.4,3
2012-02-01,7,208,0.38,3
2012-02-01,8,520,0.36,3
2012-02-01,9,276,0.36,2
2012-02-01,10,133,0.4,1
2012-02-01,11,143,0.4,1
2012-02-01,12,179,0.44,1
2012-02-01,13,186,0.46,1
2012-02-01,14,192,0.62,1
2012-02-01,15,194,0.6,1
2012-02-01,16,283,0.6,1
2012-02-01,17,539,0.58,1
2012-02-01,18,526,0.56,1
2012-02-01,19,335,0.54,1
2012-02-01,20,264,0.52,1
2012-02-01,21,233,0.52,1
2012-02-01,22,140,0.5,1
2012-02-01,23,97,0.46,1
2012-02-02,0,31,0.46,1
2012-02-02,1,17,0.46,2
2012-02-02,2,9,0.42,2
2012-02-02,3,2,0.42,2
2012-02-02,4,1,0.4,3
2012-02-02,5,19,0.4,3
2012-02-02,6,74,0.36,3
2012-02-02,7,205,0.36,3
2012-02-02,8,445,0.4,3
2012-02-02,9,228,0.38,3
2012-02-02,10,78,0.42,3
2012-02-02,11,105,0.4,3
2012-02-02,12,148,0.42,1
2012-02-02,13,137,0.42,2
2012-02-02,14,141,0.4,1
2012-02-02,15,174,0.46,1
2012-02-02,16,229,0.46,1
2012-02-02,17,450,0.42,1
2012-02-02,18,410,0.4,1
2012-02-02,19,327,0.38,1
2012-02-02,20,213,0.36,1
2012-02-02,21,148,0.34,1
2012-02-02,22,109,0.32,1
2012-02-02,23,61,0.32,1
2012-02-03,0,38,0.32,1
2012-02-03,1,22,0.3,1
2012-02-03,2,6,0.3,1
2012-02-03,3,4,0.28,1
2012-02-03,4,2,0.26,1
2012-02-03,5,17,0.26,1
2012-02-03,6,88,0.24,1
2012-02-03,7,226,0.24,1
2012-02-03,8,441,0.24,1
2012-02-03,9,270,0.24,1
2012-02-03,10,129,0.28,1
2012-02-03,11,164,0.32,1
2012-02-03,12,216,0.34,1
2012-02-03,13,198,0.36,1
2012-02-03,14,170,0.36,1
2012-02-03,15,216,0.38,1
2012-02-03,16,311,0.4,1
2012-02-03,17,488,0.4,1
2012-02-03,18,385,0.38,1
2012-02-03,19,267,0.34,1
2012-02-03,20,163,0.34,1
2012-02-03,21,134,0.34,1
2012-02-03,22,119,0.34,1
2012-02-03,23,77,0.26,1
